Original ID,Question Text,Answer,Notes/Comment,identifier
71.2,How does your company handle: do you regularly test security systems and processes?,Our security team regularly audits and enforces these standards.,,105a512a-9162-4dad-99c8-dd05a6f79d5a
50.6,In what ways do you address: do you track and monitor all access to network resources and cardholder data?,A dedicated team ensures continuous monitoring and adherence.,,c080ac09-e60a-4907-a31d-a784d58d2353
47.6,What are your policies concerning: do you protect stored cardholder data?,A dedicated team ensures continuous monitoring and adherence.,,cfb14c4f-5d6b-443e-ad3a-d928524e4f9a
77.8,"Please explain your process regarding: 
how does your business store, process, and transmit cardholder data, and in what capacity?",We follow industry best practices and guidelines.,,f49bc95e-78b6-469c-8c24-f0dd8f8ff60f
77.2,"In what ways do you address: 
in what capacity is your business otherwise involved in or has the ability to impact the security of cardholder data?",Our security team regularly audits and enforces these standards.,,75d7ee93-bae7-496e-96a3-b328c03aec9e
74,"What are your policies concerning: do you encrypt the transmission of cardholder data across open, public networks?",We have strict policies in place to ensure compliance.,,41a95675-8f3c-4409-a7cb-0352f9f1de98
53.4,In what ways do you address: should vendor-supplied defaults for system passwords and other security parameters be avoided?,Our security team regularly audits and enforces these standards.,,1da98cbd-aee9-465a-8c6a-cd5d0c2d9554
57.6,"In what ways do you address: which types of facilities, such as retail outlets, corporate offices, data centers, call centers, and so on are included in the payment card industry data security standard (pci dss) review, and could you provide a summary of their locations?",We have strict policies in place to ensure compliance.,,48557bdb-0f53-4b98-81ae-15dc1992a670
54.8,Can you provide details on: can you list services that were included in the scope of the payment card industry data security standard (pci dss) assessment?,Our security team regularly audits and enforces these standards.,,691c266f-11c4-480e-bc53-17ac6c0270ab
74.8,Can you provide details on: can you list services that are provided by the service provider but were not included in the scope of the payment card industry data security standard (pci dss) assessment?,A dedicated team ensures continuous monitoring and adherence.,,310b20f6-99f8-46e7-aa55-f0dd3961a6c9
74.9,Can you provide details on: are there additional payment card industry data security standard (pci dss) requirements for shared hosting providers?,A dedicated team ensures continuous monitoring and adherence.,,850d8877-59aa-4e59-9852-14a5e279f0d6
64.8,"What are your policies concerning: are there additional payment card industry data security standard (pci dss) requirements for entities using single sign-on (ssl) or early transport layer security (tls) for card-present point-of-sales (pos), point of interaction (poi) terminal connections?",Our security team regularly audits and enforces these standards.,,6a5331ab-c46a-4947-a445-af0c6db25ef9
68.6,In what ways do you address: does the organization have an established and documented set of principles for engineering secure systems throughout the secure development lifecycle?,A dedicated team ensures continuous monitoring and adherence.,,ec3cdf0e-e1ea-4ade-b925-4dae4345168a
46.7,"How does your company handle: have you developed and implemented a program to execute the validation process that validates the information inputs? if yes, do you test the validation program to ensure it is functioning properly?
have you identified the types of errors that could occur in the validation system? if yes, do you test the system to ensure that the error messages are only revealed to the designated personnel or roles?",We utilize automation and manual processes to comply with these requirements.,,cdbbc889-b1d7-451a-a6c6-46b23afddac7
75.4,"Can you provide details on: does your company have a relationship with a qualified integrator and reseller (qir) for the purpose of the services being validated? if yes, can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",A dedicated team ensures continuous monitoring and adherence.,,bffd4230-62b1-4a7d-b80c-9f58730a648e
70,"What are your policies concerning: can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",Our security team regularly audits and enforces these standards.,,751e09e7-7e31-4fee-898d-09fa08634865
64.7,What are your policies concerning: do you maintain a policy that addresses information security for all personnel?,We have strict policies in place to ensure compliance.,,3e33d81d-0649-49b6-8778-9e217e08fdad
73.6,Can you provide details on: do you restrict access to cardholder data by business need to know?,Our security team regularly audits and enforces these standards.,,9f46a4df-2099-4d53-afa5-9923e0b41296
43.3,Please explain your process regarding: do you identify and authenticate access to system components?,We follow industry best practices and guidelines.,,983adbc1-5398-4dcc-ab81-d5768199ed09
66.9,How does your company handle: do you restrict physical access to cardholders data?,A dedicated team ensures continuous monitoring and adherence.,,2e817f94-0722-4b6a-9488-13e97334eff0
55.6,Can you provide details on: does your business use network segmentation to affect the scope of your payment card industry data security standard (pci dss) environment?,We have strict policies in place to ensure compliance.,,7e76d5c4-dbcb-49ce-933b-7da8ee67670a
74.4,What are your policies concerning: do you install and maintain a firewall configuration to protect cardholder data?,We utilize automation and manual processes to comply with these requirements.,,edabe704-4ef0-467f-b192-c8489fc95f5b
74,What are your policies concerning: what information do you have about the service provider organization?,We follow industry best practices and guidelines.,,f15a286b-076b-4b74-a291-7b29881f2e93
76.3,Can you provide details on: does the organization use one or more payment applications?,A dedicated team ensures continuous monitoring and adherence.,,dea9bd87-ecf8-4eb9-8f61-2c886f186dcb
65.2,Please explain your process regarding: do you protect all systems against malware and regularly update anti-virus software or programs?,We have strict policies in place to ensure compliance.,,40d224b7-e2ab-4d15-a605-af7cf63767c0
68,In what ways do you address: is there information available about the qualified security assessor (qsa) company?,We have strict policies in place to ensure compliance.,,021eccdf-bf19-4c06-ba58-5d482e854f95
49.6,In what ways do you address: do you regularly test security systems and processes?,We follow industry best practices and guidelines.,,d6b522ea-ca19-46df-9473-a529e9926a1f
49.3,Can you provide details on: do you track and monitor all access to network resources and cardholder data?,A dedicated team ensures continuous monitoring and adherence.,,64a7fa5a-374b-4171-b6e9-a9ed2eba0812
51.8,In what ways do you address: do you protect stored cardholder data?,We utilize automation and manual processes to comply with these requirements.,,0ae2b702-57d3-4509-a1b3-20ae2c4c2ef6
65.8,"In what ways do you address: 
how does your business store, process, and transmit cardholder data, and in what capacity?",We follow industry best practices and guidelines.,,ac39065e-d912-4fc8-bbd5-848665ff7777
75.2,"Can you provide details on: 
in what capacity is your business otherwise involved in or has the ability to impact the security of cardholder data?",Our security team regularly audits and enforces these standards.,,7835ad18-2bd8-461f-9b69-49a7341e9cb5
66.8,"In what ways do you address: do you encrypt the transmission of cardholder data across open, public networks?",A dedicated team ensures continuous monitoring and adherence.,,af74b699-6c5b-474e-ad52-c98d9406470b
59.5,Please explain your process regarding: should vendor-supplied defaults for system passwords and other security parameters be avoided?,We utilize automation and manual processes to comply with these requirements.,,822e0c7e-0147-406b-bec1-107b1eecf968
54.4,"Can you provide details on: which types of facilities, such as retail outlets, corporate offices, data centers, call centers, and so on are included in the payment card industry data security standard (pci dss) review, and could you provide a summary of their locations?",We have strict policies in place to ensure compliance.,,981b9a7a-b075-479a-8a34-3604caa18c78
43.3,What are your policies concerning: can you list services that were included in the scope of the payment card industry data security standard (pci dss) assessment?,Our security team regularly audits and enforces these standards.,,70119fbc-a4f0-44da-9f9c-20ef122ab74d
59.9,How does your company handle: can you list services that are provided by the service provider but were not included in the scope of the payment card industry data security standard (pci dss) assessment?,We utilize automation and manual processes to comply with these requirements.,,1a0319a0-a7c2-4e1e-9aed-305542fcf7b5
64.9,Can you provide details on: are there additional payment card industry data security standard (pci dss) requirements for shared hosting providers?,Our security team regularly audits and enforces these standards.,,2417111e-c1f5-4770-bfe3-b00d3dc826af
53.9,"Can you provide details on: are there additional payment card industry data security standard (pci dss) requirements for entities using single sign-on (ssl) or early transport layer security (tls) for card-present point-of-sales (pos), point of interaction (poi) terminal connections?",We follow industry best practices and guidelines.,,f6b6e162-7aaf-44d7-883a-90f8f052123a
51.5,Can you provide details on: does the organization have an established and documented set of principles for engineering secure systems throughout the secure development lifecycle?,Our security team regularly audits and enforces these standards.,,8ea4544e-3ce8-46fd-91e9-88f57ee096e2
52.8,"How does your company handle: have you developed and implemented a program to execute the validation process that validates the information inputs? if yes, do you test the validation program to ensure it is functioning properly?
have you identified the types of errors that could occur in the validation system? if yes, do you test the system to ensure that the error messages are only revealed to the designated personnel or roles?",We follow industry best practices and guidelines.,,c48fa74e-065e-4c13-b3ac-d3b4bd4a07dc
78.2,"What are your policies concerning: does your company have a relationship with a qualified integrator and reseller (qir) for the purpose of the services being validated? if yes, can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",We follow industry best practices and guidelines.,,b91e6c27-c64c-41d5-b9c6-cf8a53cf3dc9
66.6,"In what ways do you address: can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",We utilize automation and manual processes to comply with these requirements.,,30933c88-aadc-4b96-b25c-acd76c88f980
44.3,Please explain your process regarding: do you maintain a policy that addresses information security for all personnel?,A dedicated team ensures continuous monitoring and adherence.,,40893443-c2e3-4bb2-be7f-a9c46af108db
56.6,How does your company handle: do you restrict access to cardholder data by business need to know?,We follow industry best practices and guidelines.,,f61c05b5-4a21-436b-bbf1-ebc477a759b9
60.6,In what ways do you address: do you identify and authenticate access to system components?,A dedicated team ensures continuous monitoring and adherence.,,fb2b7e84-0375-4fc6-b906-ce715ee300de
49.7,In what ways do you address: do you restrict physical access to cardholders data?,We utilize automation and manual processes to comply with these requirements.,,7c6ab54f-4b1f-4d30-94ac-6815b47e132e
57,Can you provide details on: does your business use network segmentation to affect the scope of your payment card industry data security standard (pci dss) environment?,We have strict policies in place to ensure compliance.,,deebdada-b8a6-4d4f-99fd-e80078c426db
57.1,Please explain your process regarding: do you install and maintain a firewall configuration to protect cardholder data?,We follow industry best practices and guidelines.,,10157f8a-5419-4c11-a4e6-c8b42f942aee
51.1,How does your company handle: what information do you have about the service provider organization?,We have strict policies in place to ensure compliance.,,1b3d0890-c762-4e58-93de-ce8d41c51ced
46.7,How does your company handle: does the organization use one or more payment applications?,Our security team regularly audits and enforces these standards.,,47a00c9d-ce87-4100-aa0a-58b6a88be4d1
64.4,Can you provide details on: do you protect all systems against malware and regularly update anti-virus software or programs?,We follow industry best practices and guidelines.,,90f800ca-4096-4193-94d7-b029a6b6c8d9
63.7,Can you provide details on: is there information available about the qualified security assessor (qsa) company?,A dedicated team ensures continuous monitoring and adherence.,,349b5eaf-4cf1-45bc-9cf2-07eea6ed6b3d
63.2,Please explain your process regarding: do you regularly test security systems and processes?,We have strict policies in place to ensure compliance.,,7db4d8c7-e182-4ccc-ac01-0d9731c7a6e0
74.2,How does your company handle: do you track and monitor all access to network resources and cardholder data?,We utilize automation and manual processes to comply with these requirements.,,9444249b-5996-4252-b597-6a26f6bd708d
47,Please explain your process regarding: do you protect stored cardholder data?,A dedicated team ensures continuous monitoring and adherence.,,cb847dd5-64fb-4ed8-9d7a-42d4e714a1b4
68,"How does your company handle: 
how does your business store, process, and transmit cardholder data, and in what capacity?",We have strict policies in place to ensure compliance.,,f16879c3-4055-4f7f-9d30-6b2636851901
75.8,"What are your policies concerning: 
in what capacity is your business otherwise involved in or has the ability to impact the security of cardholder data?",A dedicated team ensures continuous monitoring and adherence.,,ca8673f7-c2b4-434c-8c72-d80b7b986749
53.5,"How does your company handle: do you encrypt the transmission of cardholder data across open, public networks?",A dedicated team ensures continuous monitoring and adherence.,,03514371-db87-4534-ac2e-b6a0687ac38a
53.6,How does your company handle: should vendor-supplied defaults for system passwords and other security parameters be avoided?,A dedicated team ensures continuous monitoring and adherence.,,93a8e5d2-5a92-44ff-a052-864104378428
59.8,"Can you provide details on: which types of facilities, such as retail outlets, corporate offices, data centers, call centers, and so on are included in the payment card industry data security standard (pci dss) review, and could you provide a summary of their locations?",We have strict policies in place to ensure compliance.,,f03db6e7-abc3-42ae-b708-73bf63d0baba
63.1,Please explain your process regarding: can you list services that were included in the scope of the payment card industry data security standard (pci dss) assessment?,We have strict policies in place to ensure compliance.,,9ef9b885-c5b9-42b9-853f-8c9db0a8ec8c
60.4,How does your company handle: can you list services that are provided by the service provider but were not included in the scope of the payment card industry data security standard (pci dss) assessment?,We follow industry best practices and guidelines.,,6e6808a2-ddb6-4d75-a588-339f6fd02d72
47.5,How does your company handle: are there additional payment card industry data security standard (pci dss) requirements for shared hosting providers?,We have strict policies in place to ensure compliance.,,b7352755-5a41-4ae5-a88b-65a5bc50e5fc
47.5,"In what ways do you address: are there additional payment card industry data security standard (pci dss) requirements for entities using single sign-on (ssl) or early transport layer security (tls) for card-present point-of-sales (pos), point of interaction (poi) terminal connections?",We follow industry best practices and guidelines.,,bf0ad960-2b93-4a16-9701-e663efaf44c1
57.8,Please explain your process regarding: does the organization have an established and documented set of principles for engineering secure systems throughout the secure development lifecycle?,We have strict policies in place to ensure compliance.,,ff2f0e3a-e5bb-407f-be55-6f5b00fa60bb
45.4,"What are your policies concerning: have you developed and implemented a program to execute the validation process that validates the information inputs? if yes, do you test the validation program to ensure it is functioning properly?
have you identified the types of errors that could occur in the validation system? if yes, do you test the system to ensure that the error messages are only revealed to the designated personnel or roles?",Our security team regularly audits and enforces these standards.,,7984ec80-3ba1-477e-bc63-ee4bb74b84ca
75.9,"How does your company handle: does your company have a relationship with a qualified integrator and reseller (qir) for the purpose of the services being validated? if yes, can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",We utilize automation and manual processes to comply with these requirements.,,87035892-5ddf-4dd9-9921-ff2766745dee
43.2,"In what ways do you address: can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",We follow industry best practices and guidelines.,,58f3caee-28db-4957-aac7-483e8a4c1145
69.8,Can you provide details on: do you maintain a policy that addresses information security for all personnel?,We utilize automation and manual processes to comply with these requirements.,,4ccf5cc1-f7e6-48ed-bbec-3260d7049a43
70.9,Can you provide details on: do you restrict access to cardholder data by business need to know?,A dedicated team ensures continuous monitoring and adherence.,,a473c2bc-0ca3-4679-9678-077b5e13b193
51.1,Can you provide details on: do you identify and authenticate access to system components?,We have strict policies in place to ensure compliance.,,c4e2e485-03ea-47da-8ef7-d288c7549c3a
78.7,Can you provide details on: do you restrict physical access to cardholders data?,We have strict policies in place to ensure compliance.,,6d898a50-eca9-44e5-8b95-1b2765c1caf9
78.7,What are your policies concerning: does your business use network segmentation to affect the scope of your payment card industry data security standard (pci dss) environment?,We utilize automation and manual processes to comply with these requirements.,,d1439959-3626-48e7-828a-eea90bdabc7e
61.9,In what ways do you address: do you install and maintain a firewall configuration to protect cardholder data?,We follow industry best practices and guidelines.,,f299605d-a547-4f2f-8d59-d3e88b67079a
56.9,In what ways do you address: what information do you have about the service provider organization?,We utilize automation and manual processes to comply with these requirements.,,62594e64-683b-400a-ab79-883c917404f5
54.2,What are your policies concerning: does the organization use one or more payment applications?,Our security team regularly audits and enforces these standards.,,62617c02-743e-4727-897f-9275073bd2ed
54.3,Can you provide details on: do you protect all systems against malware and regularly update anti-virus software or programs?,We have strict policies in place to ensure compliance.,,6a7c004f-7c99-4739-8006-f2ff3f93a296
44,In what ways do you address: is there information available about the qualified security assessor (qsa) company?,We follow industry best practices and guidelines.,,83c119a7-fd26-45d5-ad23-a97095384180
43.4,Please explain your process regarding: do you regularly test security systems and processes?,We follow industry best practices and guidelines.,,c6b18e8e-30e7-4c18-b8f5-0cde827bc59d
69.5,Please explain your process regarding: do you track and monitor all access to network resources and cardholder data?,A dedicated team ensures continuous monitoring and adherence.,,2d9b1247-81fd-442b-bb88-f76c4ea057e7
64.2,What are your policies concerning: do you protect stored cardholder data?,A dedicated team ensures continuous monitoring and adherence.,,5296677f-1198-4e83-bd17-1dd301ed4691
48.1,"How does your company handle: 
how does your business store, process, and transmit cardholder data, and in what capacity?",We utilize automation and manual processes to comply with these requirements.,,0a2b392c-d1cf-425b-a9e6-8473e49a62e4
68.5,"How does your company handle: 
in what capacity is your business otherwise involved in or has the ability to impact the security of cardholder data?",We have strict policies in place to ensure compliance.,,c1084f76-2e07-41a4-9731-a30112afb545
43.3,"How does your company handle: do you encrypt the transmission of cardholder data across open, public networks?",We follow industry best practices and guidelines.,,e06e919c-acbf-4e92-8148-0c136891c348
53,How does your company handle: should vendor-supplied defaults for system passwords and other security parameters be avoided?,A dedicated team ensures continuous monitoring and adherence.,,525f0430-5d95-455c-ba2e-8def3a6850ae
53.5,"How does your company handle: which types of facilities, such as retail outlets, corporate offices, data centers, call centers, and so on are included in the payment card industry data security standard (pci dss) review, and could you provide a summary of their locations?",Our security team regularly audits and enforces these standards.,,d9e38518-6d9f-4dd8-b9ab-bb4fc430a34f
79.2,Can you provide details on: can you list services that were included in the scope of the payment card industry data security standard (pci dss) assessment?,Our security team regularly audits and enforces these standards.,,a1bc6aa1-c0a8-417c-8d6a-bee6393e71e9
54.5,Please explain your process regarding: can you list services that are provided by the service provider but were not included in the scope of the payment card industry data security standard (pci dss) assessment?,Our security team regularly audits and enforces these standards.,,8ec44cc4-308b-44ea-83c9-e717cea717ad
60.8,What are your policies concerning: are there additional payment card industry data security standard (pci dss) requirements for shared hosting providers?,We follow industry best practices and guidelines.,,89eab647-aca2-4cc0-ac90-df753ede2e7c
51.4,"In what ways do you address: are there additional payment card industry data security standard (pci dss) requirements for entities using single sign-on (ssl) or early transport layer security (tls) for card-present point-of-sales (pos), point of interaction (poi) terminal connections?",Our security team regularly audits and enforces these standards.,,9dd02aac-436c-4a85-b618-bb02c9776617
47.2,In what ways do you address: does the organization have an established and documented set of principles for engineering secure systems throughout the secure development lifecycle?,We have strict policies in place to ensure compliance.,,6f308454-bb42-457a-995f-13218a7048d5
74.5,"What are your policies concerning: have you developed and implemented a program to execute the validation process that validates the information inputs? if yes, do you test the validation program to ensure it is functioning properly?
have you identified the types of errors that could occur in the validation system? if yes, do you test the system to ensure that the error messages are only revealed to the designated personnel or roles?",We have strict policies in place to ensure compliance.,,707822ea-7dc4-4939-a3d2-4165f44c353e
74.6,"Please explain your process regarding: does your company have a relationship with a qualified integrator and reseller (qir) for the purpose of the services being validated? if yes, can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",A dedicated team ensures continuous monitoring and adherence.,,de095fec-7f7b-4d2f-842b-5aa9eebe3797
54.9,"How does your company handle: can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",We have strict policies in place to ensure compliance.,,bdde00e2-4cc8-4f2c-b11c-557ace870787
70.9,Please explain your process regarding: do you maintain a policy that addresses information security for all personnel?,We have strict policies in place to ensure compliance.,,1edbb7b6-37ea-43f6-88d4-3a923f5cb327
65.1,What are your policies concerning: do you restrict access to cardholder data by business need to know?,We utilize automation and manual processes to comply with these requirements.,,46d74166-015e-49d9-9f5b-0d29b2d998bb
73.5,Please explain your process regarding: do you identify and authenticate access to system components?,A dedicated team ensures continuous monitoring and adherence.,,8541e8d6-5c3d-4a1a-b632-6f1f3acf70b0
46.7,Can you provide details on: do you restrict physical access to cardholders data?,We have strict policies in place to ensure compliance.,,b49e9da5-f151-4804-b517-72b64e400309
49.6,Can you provide details on: does your business use network segmentation to affect the scope of your payment card industry data security standard (pci dss) environment?,A dedicated team ensures continuous monitoring and adherence.,,0fae5985-28d7-46a0-a9e7-021beb05436f
57,How does your company handle: do you install and maintain a firewall configuration to protect cardholder data?,We follow industry best practices and guidelines.,,75f350db-8800-4bf3-8e2f-164db1ad3531
71.8,How does your company handle: what information do you have about the service provider organization?,We utilize automation and manual processes to comply with these requirements.,,d3910bc7-be82-49e4-9eb7-a45cc6236ca0
57.6,Can you provide details on: does the organization use one or more payment applications?,Our security team regularly audits and enforces these standards.,,b8f8b254-ff2a-4fd9-ab5a-53c014302a70
71,What are your policies concerning: do you protect all systems against malware and regularly update anti-virus software or programs?,We utilize automation and manual processes to comply with these requirements.,,6f600b27-9c29-4672-bbe9-7e1ea3f497a1
60.4,Please explain your process regarding: is there information available about the qualified security assessor (qsa) company?,A dedicated team ensures continuous monitoring and adherence.,,93d549f7-ab44-4918-9127-0fd3389718bf
74.2,What are your policies concerning: do you regularly test security systems and processes?,We utilize automation and manual processes to comply with these requirements.,,18572dd1-565c-494d-99e0-0deb3e682b9a
42.3,How does your company handle: do you track and monitor all access to network resources and cardholder data?,Our security team regularly audits and enforces these standards.,,0b66e9cb-fc1c-4ce4-9011-841230751d42
74.4,Please explain your process regarding: do you protect stored cardholder data?,A dedicated team ensures continuous monitoring and adherence.,,613f0f8a-3f2b-4f9e-9729-bd2f925b21d7
51.8,"Can you provide details on: 
how does your business store, process, and transmit cardholder data, and in what capacity?",A dedicated team ensures continuous monitoring and adherence.,,5d793170-5062-45c6-8fbf-fc6a3a19c2d9
43.9,"Can you provide details on: 
in what capacity is your business otherwise involved in or has the ability to impact the security of cardholder data?",We utilize automation and manual processes to comply with these requirements.,,d203d63e-0c92-4d15-8bae-ecb66b0655ee
67.6,"Can you provide details on: do you encrypt the transmission of cardholder data across open, public networks?",A dedicated team ensures continuous monitoring and adherence.,,6e6402bb-b780-4503-bdb0-7bfad9d1e2e6
63.8,Can you provide details on: should vendor-supplied defaults for system passwords and other security parameters be avoided?,We utilize automation and manual processes to comply with these requirements.,,c6a4f1d4-6ead-4cf5-a9e1-60a57de53767
75.3,"How does your company handle: which types of facilities, such as retail outlets, corporate offices, data centers, call centers, and so on are included in the payment card industry data security standard (pci dss) review, and could you provide a summary of their locations?",Our security team regularly audits and enforces these standards.,,ce6732bd-0649-44dd-b36c-7dc1a8c3aca3
58.5,In what ways do you address: can you list services that were included in the scope of the payment card industry data security standard (pci dss) assessment?,We follow industry best practices and guidelines.,,a8662f16-559b-4311-90c6-2f53a7fa040d
61.4,Please explain your process regarding: can you list services that are provided by the service provider but were not included in the scope of the payment card industry data security standard (pci dss) assessment?,We follow industry best practices and guidelines.,,34b1f2f7-0ad1-4695-bff8-e2f58f79390f
53.7,Please explain your process regarding: are there additional payment card industry data security standard (pci dss) requirements for shared hosting providers?,Our security team regularly audits and enforces these standards.,,c1b63ddc-7560-4ba5-b390-9364ba9383b4
66.8,"How does your company handle: are there additional payment card industry data security standard (pci dss) requirements for entities using single sign-on (ssl) or early transport layer security (tls) for card-present point-of-sales (pos), point of interaction (poi) terminal connections?",A dedicated team ensures continuous monitoring and adherence.,,e32d95af-e062-4985-a346-508e03bfae1c
57,Can you provide details on: does the organization have an established and documented set of principles for engineering secure systems throughout the secure development lifecycle?,Our security team regularly audits and enforces these standards.,,51be5dc8-1fe7-4c69-9cd1-ba42f8dfde2c
64.8,"Please explain your process regarding: have you developed and implemented a program to execute the validation process that validates the information inputs? if yes, do you test the validation program to ensure it is functioning properly?
have you identified the types of errors that could occur in the validation system? if yes, do you test the system to ensure that the error messages are only revealed to the designated personnel or roles?",We utilize automation and manual processes to comply with these requirements.,,be243fca-7ad6-4c7a-bfda-8439afc831d1
79.9,"Can you provide details on: does your company have a relationship with a qualified integrator and reseller (qir) for the purpose of the services being validated? if yes, can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",We have strict policies in place to ensure compliance.,,93727801-722a-446a-b509-3e29fc8aa3b6
76.6,"What are your policies concerning: can you provide the name of the qualified integrator and reseller (qir) company, the qualified integrator and reseller (qir) individual name, and a description of the services provided by qualified integrator and reseller (qir)?",A dedicated team ensures continuous monitoring and adherence.,,b4a32243-d806-4664-b92d-dc079dac648c
57.9,In what ways do you address: do you maintain a policy that addresses information security for all personnel?,We utilize automation and manual processes to comply with these requirements.,,79556a57-a9ec-4c21-aef4-2b215b89eebd
64,In what ways do you address: do you restrict access to cardholder data by business need to know?,We follow industry best practices and guidelines.,,07c2f5f6-691f-4cbf-9ab7-13794e368195
73.6,Please explain your process regarding: do you identify and authenticate access to system components?,A dedicated team ensures continuous monitoring and adherence.,,46730890-d1a2-4993-b669-39ca03073709
52,In what ways do you address: do you restrict physical access to cardholders data?,Our security team regularly audits and enforces these standards.,,9be199cf-b2ad-482f-a48e-a151c494f41a
59.6,In what ways do you address: does your business use network segmentation to affect the scope of your payment card industry data security standard (pci dss) environment?,Our security team regularly audits and enforces these standards.,,9c480a4d-6237-4138-9cde-eb3144dc714d
45.2,In what ways do you address: do you install and maintain a firewall configuration to protect cardholder data?,We follow industry best practices and guidelines.,,3bbcd2d0-e267-46d4-b624-8ea3d079e7a4
43.2,Please explain your process regarding: what information do you have about the service provider organization?,We utilize automation and manual processes to comply with these requirements.,,78d5bbf0-27ba-4ea7-a69d-c3d1235ed525
44.5,Can you provide details on: does the organization use one or more payment applications?,A dedicated team ensures continuous monitoring and adherence.,,2bac8116-b3e2-45de-9773-204cc0ec3c2b
44.1,What are your policies concerning: do you protect all systems against malware and regularly update anti-virus software or programs?,A dedicated team ensures continuous monitoring and adherence.,,b2670c52-0aea-4131-a724-9c3e41d8eae1
44.6,Please explain your process regarding: is there information available about the qualified security assessor (qsa) company?,We follow industry best practices and guidelines.,,28dc8804-0fa1-4964-a5d6-d2159bd9f759
73.2,What are your policies concerning: do you regularly test security systems and processes?,We have strict policies in place to ensure compliance.,,132ee9fa-b60c-4cc7-a4fb-d3a44a8228f1
64.9,What are your policies concerning: do you track and monitor all access to network resources and cardholder data?,A dedicated team ensures continuous monitoring and adherence.,,c08f35ef-aaa3-4bc1-bdbf-822c375e3258
61.3,Can you provide details on: do you protect stored cardholder data?,We utilize automation and manual processes to comply with these requirements.,,8e7c4ab2-50b8-4145-a882-7e5cf36840e0
65.9,"Can you provide details on: 
how does your business store, process, and transmit cardholder data, and in what capacity?",We utilize automation and manual processes to comply with these requirements.,,63eee302-bc0d-4b6d-89b4-07989fe99f64
46,"How does your company handle: 
in what capacity is your business otherwise involved in or has the ability to impact the security of cardholder data?",Our security team regularly audits and enforces these standards.,,fc281192-b132-4c9e-a3ad-deb6a64f7294
64.1,"Can you provide details on: do you encrypt the transmission of cardholder data across open, public networks?",A dedicated team ensures continuous monitoring and adherence.,,64ae34ce-4c53-4aaa-a27c-3eacbec44bf1
45.9,Can you provide details on: should vendor-supplied defaults for system passwords and other security parameters be avoided?,We have strict policies in place to ensure compliance.,,35b41067-40c8-4fd3-8e9c-e8428b95912e
52.3,"Can you provide details on: which types of facilities, such as retail outlets, corporate offices, data centers, call centers, and so on are included in the payment card industry data security standard (pci dss) review, and could you provide a summary of their locations?",A dedicated team ensures continuous monitoring and adherence.,,e9f9dddb-50dd-4aa2-b6a3-97297f464ca8
64,Please explain your process regarding: can you list services that were included in the scope of the payment card industry data security standard (pci dss) assessment?,We follow industry best practices and guidelines.,,a5306738-5943-421c-b314-bd43094cb840
59.1,What are your policies concerning: can you list services that are provided by the service provider but were not included in the scope of the payment card industry data security standard (pci dss) assessment?,We follow industry best practices and guidelines.,,aa4e9d9d-0d73-488e-8703-a9e815278c9b
49.9,Please explain your process regarding: are there additional payment card industry data security standard (pci dss) requirements for shared hosting providers?,We follow industry best practices and guidelines.,,d3abe126-e45a-48c6-b5b6-2a2a8c0b0d27
54.7,"Can you provide details on: are there additional payment card industry data security standard (pci dss) requirements for entities using single sign-on (ssl) or early transport layer security (tls) for card-present point-of-sales (pos), point of interaction (poi) terminal connections?",We utilize automation and manual processes to comply with these requirements.,,5e25631a-ee72-4baf-ad7b-89f5e842e084
76.5,Please explain your process regarding: does the organization have an established and documented set of principles for engineering secure systems throughout the secure development lifecycle?,A dedicated team ensures continuous monitoring and adherence.,,65993ba4-2819-4833-aec2-33b0f709f4ca
71.3,"What are your policies concerning: have you developed and implemented a program to execute the validation process that validates the information inputs? if yes, do you test the validation program to ensure it is functioning properly?
have you identified the types of errors that could occur in the validation system? if yes, do you test the system to ensure that the error messages are only revealed to the designated personnel or roles?",We have strict policies in place to ensure compliance.,,5aba9f3c-3d19-42a7-b5c5-8bd652d7e052
